application_id,visa_type,applicant_age,gender,education_level,nationality,occupation,processing_center,visit_purpose,duration_requested_days,application_month,application_year,previous_visa,num_previous_visits,financial_proof_usd,has_sponsor,documents_complete,express_processing,processing_time_days,visa_status,education_encoded,visa_type_encoded,gender_encoded,nationality_encoded,occupation_encoded,processing_center_encoded,visit_purpose_encoded,previous_visa_encoded,visa_type_Business,visa_type_Conference,visa_type_Employment,visa_type_Entry,visa_type_Medical,visa_type_Research,visa_type_Student,visa_type_Tourist,visa_status_encoded
IND20210001187,Employment,55.0,Female,Post Graduate,Sri Lanka,Retired,Ahmedabad,Consulting,365,10,2021,Yes,5.0,35947.0,1,1.0,0,14,Pending,3,2,0,15,5,0,9,1,False,False,True,False,False,False,False,False,1
IND20210001188,Tourist,39.0,Male,Graduate,Japan,Business Owner,New Delhi,Wildlife Safari,90,1,2021,Yes,6.0,26384.0,0,0.0,1,10,Approved,2,7,1,8,1,6,38,1,False,False,False,False,False,False,False,True,2
IND20220001189,Business,33.0,Female,Post Graduate,UAE,Professional,Hyderabad,Site Visit,60,6,2022,Yes,7.0,72460.0,1,1.0,0,10,Approved,3,0,0,17,4,3,31,1,True,False,False,False,False,False,False,False,2
IND20230001190,Conference,48.0,Male,12th Pass,South Africa,Retired,Hyderabad,Academic Conference,90,9,2023,Yes,5.0,6795.0,1,1.0,1,3,Approved,1,1,1,13,5,3,0,1,False,True,False,False,False,False,False,False,2
IND20210001191,Business,41.0,Male,10th Pass,Brazil,Professional,Bengaluru,Client Meeting,180,8,2021,Yes,1.0,54573.0,1,1.0,0,10,Approved,0,0,1,2,4,1,5,1,True,False,False,False,False,False,False,False,2
IND20230001192,Business,30.0,Male,12th Pass,South Africa,Government Employee,Chennai,Client Meeting,365,1,2023,No,0.0,46687.0,1,1.0,0,12,Approved,1,0,1,13,2,2,5,0,True,False,False,False,False,False,False,False,2
IND20220001193,Tourist,66.0,Male,Graduate,Italy,Business Owner,Kolkata,Sightseeing,30,2,2022,Yes,7.0,4104.0,0,1.0,0,9,Approved,2,7,1,7,1,4,30,1,False,False,False,False,False,False,False,True,2
IND20230001194,Tourist,63.0,Female,10th Pass,UK,Student,Chennai,Sightseeing,180,12,2023,No,0.0,13155.0,1,1.0,0,6,Rejected,0,7,0,18,7,2,30,0,False,False,False,False,False,False,False,True,0
IND20200001195,Tourist,62.0,Male,Graduate,Australia,Academic,Bengaluru,Hill Station,90,1,2020,Yes,3.0,29178.0,0,1.0,0,6,Approved,2,7,1,0,0,1,18,1,False,False,False,False,False,False,False,True,2
IND20210001196,Business,41.0,Female,Graduate,UAE,Business Owner,Bengaluru,Client Meeting,180,5,2021,Yes,8.0,16093.0,0,1.0,0,11,Approved,2,0,0,17,1,1,5,1,True,False,False,False,False,False,False,False,2
IND20200001197,Business,42.0,Female,10th Pass,USA,Student,Kolkata,Client Meeting,30,1,2020,Yes,1.0,91806.0,1,1.0,0,7,Approved,0,0,0,19,7,4,5,1,True,False,False,False,False,False,False,False,2
IND20240001198,Entry,27.0,Male,Graduate,China,Government Employee,Chennai,Returning Resident,30,7,2024,Yes,5.0,3110.0,1,0.0,0,21,Rejected,2,3,1,4,2,2,26,1,False,False,False,True,False,False,False,False,0
IND20220001199,Employment,33.0,Female,Graduate,Bangladesh,Retired,Bengaluru,Healthcare,730,3,2022,Yes,6.0,30422.0,1,1.0,0,24,Approved,2,2,0,1,5,1,16,1,False,False,True,False,False,False,False,False,2
IND20240001200,Student,17.0,Male,Post Graduate,Nepal,Student,Ahmedabad,Short Course,365,2,2024,No,0.0,60706.0,0,1.0,1,11,Approved,3,6,1,10,7,0,29,0,False,False,False,False,False,False,True,False,2
IND20210001201,Business,50.0,Female,Doctorate,Canada,Professional,Kolkata,Conference,365,5,2021,Yes,6.0,32494.0,1,1.0,1,8,Approved,4,0,0,3,4,4,7,1,True,False,False,False,False,False,False,False,2
IND20210001202,Tourist,41.0,Female,Post Graduate,USA,Retired,Chennai,Wildlife Safari,30,2,2021,Yes,4.0,13434.0,0,1.0,0,8,Approved,3,7,0,19,5,2,38,1,False,False,False,False,False,False,False,True,2
IND20230001203,Student,34.0,Female,12th Pass,Australia,Student,New Delhi,Postgraduate,730,4,2023,Yes,5.0,53388.0,1,1.0,0,9,Approved,1,6,0,0,7,6,25,1,False,False,False,False,False,False,True,False,2
IND20230001204,Tourist,63.0,Male,10th Pass,Bangladesh,Retired,New Delhi,Hill Station,180,9,2023,Yes,4.0,1456.0,1,1.0,0,13,Approved,0,7,1,1,5,6,18,1,False,False,False,False,False,False,False,True,2
IND20210001205,Tourist,59.0,Male,Post Graduate,Russia,Government Employee,Pune,Wildlife Safari,180,6,2021,No,0.0,29203.0,1,1.0,0,12,Approved,3,7,1,11,2,7,38,0,False,False,False,False,False,False,False,True,2
IND20200001206,Business,34.0,Male,Graduate,Sri Lanka,Business Owner,Chennai,Client Meeting,60,8,2020,No,0.0,49363.0,1,1.0,0,12,Rejected,2,0,1,15,1,2,5,0,True,False,False,False,False,False,False,False,0
IND20200001207,Tourist,64.0,Male,12th Pass,USA,Student,Mumbai,Sightseeing,90,3,2020,Yes,1.0,6928.0,1,1.0,0,6,Approved,1,7,1,19,7,5,30,1,False,False,False,False,False,False,False,True,2
IND20240001208,Employment,41.0,Female,Doctorate,USA,Government Employee,Mumbai,Teaching,365,2,2024,No,0.0,33608.0,1,0.0,0,24,Rejected,4,2,0,19,2,5,33,0,False,False,True,False,False,False,False,False,0
IND20220001209,Medical,61.0,Female,10th Pass,Singapore,Student,Mumbai,Follow-up,30,12,2022,Yes,6.0,8744.0,0,0.0,0,12,Approved,0,4,0,12,7,5,15,1,False,False,False,False,True,False,False,False,2
IND20210001210,Conference,52.0,Female,Post Graduate,Australia,Homemaker,Bengaluru,Academic Conference,30,11,2021,Yes,3.0,6509.0,0,1.0,0,2,Approved,3,1,0,0,3,1,0,1,False,True,False,False,False,False,False,False,2
IND20210001211,Student,26.0,Male,Graduate,South Korea,Student,Chennai,Postgraduate,365,5,2021,Yes,5.0,46535.0,1,1.0,0,11,Approved,2,6,1,14,7,2,25,1,False,False,False,False,False,False,True,False,2
IND20240001212,Business,67.0,Male,Graduate,Germany,Professional,Ahmedabad,Trade Fair,365,10,2024,No,0.0,28727.0,1,1.0,0,7,Approved,2,0,1,6,4,0,35,0,True,False,False,False,False,False,False,False,2
IND20210001213,Tourist,23.0,Female,12th Pass,Canada,Retired,Chennai,Heritage Tour,180,8,2021,No,0.0,28868.0,1,1.0,0,8,Approved,1,7,0,3,5,2,17,0,False,False,False,False,False,False,False,True,2
IND20200001214,Business,69.0,Male,Post Graduate,Thailand,Business Owner,Mumbai,Partnership Discussion,90,1,2020,Yes,5.0,54887.0,1,1.0,0,9,Approved,3,0,1,16,1,5,23,1,True,False,False,False,False,False,False,False,2
IND20240001215,Tourist,34.0,Female,Doctorate,UAE,Academic,Bengaluru,Beach Holiday,30,10,2024,No,0.0,8348.0,1,1.0,0,6,Approved,4,7,0,17,0,1,2,0,False,False,False,False,False,False,False,True,2
IND20200001216,Research,50.0,Female,Post Graduate,Nepal,Professional,Chennai,Data Collection,90,9,2020,Yes,2.0,26728.0,1,1.0,0,22,Approved,3,5,0,10,4,2,10,1,False,False,False,False,False,True,False,False,2
IND20230001217,Entry,45.0,Male,Graduate,Canada,Business Owner,Kolkata,Returning Resident,60,8,2023,Yes,1.0,13022.0,0,0.0,0,19,Approved,2,3,1,3,1,4,26,1,False,False,False,True,False,False,False,False,2
IND20200001218,Entry,44.0,Male,10th Pass,Nepal,Student,Mumbai,Emergency,90,7,2020,Yes,6.0,2980.0,0,1.0,0,14,Pending,0,3,1,10,7,5,11,1,False,False,False,True,False,False,False,False,1
IND20230001219,Business,47.0,Female,12th Pass,Japan,Professional,Hyderabad,Site Visit,60,12,2023,Yes,7.0,48061.0,1,1.0,1,3,Approved,1,0,0,8,4,3,31,1,True,False,False,False,False,False,False,False,2
IND20210001220,Tourist,30.0,Female,Graduate,Canada,Self Employed,Mumbai,Sightseeing,90,3,2021,No,0.0,8092.0,0,1.0,0,10,Approved,2,7,0,3,6,5,30,0,False,False,False,False,False,False,False,True,2
IND20200001221,Student,33.0,Male,Graduate,Malaysia,Student,Pune,Short Course,365,12,2020,No,0.0,63420.0,1,1.0,0,11,Approved,2,6,1,9,7,7,29,0,False,False,False,False,False,False,True,False,2
IND20240001222,Tourist,63.0,Female,Post Graduate,China,Retired,Kolkata,Hill Station,90,4,2024,Yes,5.0,16103.0,1,1.0,0,9,Approved,3,7,0,4,5,4,18,1,False,False,False,False,False,False,False,True,2
IND20220001223,Employment,34.0,Male,Graduate,South Korea,Business Owner,Mumbai,Consulting,1825,9,2022,No,0.0,31585.0,1,1.0,0,18,Approved,2,2,1,14,1,5,9,0,False,False,True,False,False,False,False,False,2
IND20230001224,Employment,39.0,Female,Graduate,Brazil,Academic,Ahmedabad,Healthcare,1825,12,2023,Yes,6.0,18065.0,1,1.0,1,14,Approved,2,2,0,2,0,0,16,1,False,False,True,False,False,False,False,False,2
IND20220001225,Tourist,45.0,Female,Post Graduate,Italy,Self Employed,Mumbai,Beach Holiday,60,5,2022,Yes,2.0,6802.0,0,1.0,0,3,Approved,3,7,0,7,6,5,2,1,False,False,False,False,False,False,False,True,2
IND20200001226,Tourist,56.0,Female,Graduate,Italy,Homemaker,Mumbai,Wildlife Safari,60,7,2020,No,0.0,5672.0,0,1.0,1,6,Approved,2,7,0,7,3,5,38,0,False,False,False,False,False,False,False,True,2
IND20230001227,Conference,31.0,Male,Post Graduate,South Korea,Professional,Pune,Academic Conference,30,4,2023,No,0.0,26458.0,1,1.0,0,9,Approved,3,1,1,14,4,7,0,0,False,True,False,False,False,False,False,False,2
IND20220001228,Tourist,23.0,Female,12th Pass,Malaysia,Retired,Kolkata,Heritage Tour,180,2,2022,No,0.0,26452.0,0,1.0,0,11,Approved,1,7,0,9,5,4,17,0,False,False,False,False,False,False,False,True,2
IND20210001229,Tourist,62.0,Female,Graduate,South Korea,Business Owner,New Delhi,Sightseeing,30,8,2021,No,0.0,27933.0,0,1.0,0,4,Approved,2,7,0,14,1,6,30,0,False,False,False,False,False,False,False,True,2
IND20240001230,Business,48.0,Male,12th Pass,Malaysia,Self Employed,Hyderabad,Trade Fair,60,4,2024,Yes,5.0,99878.0,1,1.0,1,5,Approved,1,0,1,9,6,3,35,1,True,False,False,False,False,False,False,False,2
IND20230001231,Business,23.0,Male,12th Pass,Singapore,Business Owner,Kolkata,Conference,30,12,2023,No,0.0,56860.0,1,1.0,0,12,Approved,1,0,1,12,1,4,7,0,True,False,False,False,False,False,False,False,2
IND20210001232,Employment,49.0,Female,12th Pass,Brazil,Self Employed,Kolkata,Manufacturing,730,1,2021,Yes,5.0,9059.0,1,1.0,0,19,Pending,1,2,0,2,6,4,20,1,False,False,True,False,False,False,False,False,1
IND20200001233,Tourist,21.0,Female,Post Graduate,Brazil,Professional,New Delhi,Sightseeing,60,8,2020,No,0.0,6838.0,0,1.0,0,7,Approved,3,7,0,2,4,6,30,0,False,False,False,False,False,False,False,True,2
IND20230001234,Business,41.0,Male,Graduate,France,Business Owner,Ahmedabad,Client Meeting,365,5,2023,Yes,2.0,31523.0,0,1.0,0,19,Rejected,2,0,1,5,1,0,5,1,True,False,False,False,False,False,False,False,0
IND20210001235,Tourist,41.0,Male,12th Pass,Nepal,Government Employee,Bengaluru,Heritage Tour,180,3,2021,No,0.0,1877.0,0,1.0,1,7,Approved,1,7,1,10,2,1,17,0,False,False,False,False,False,False,False,True,2
IND20220001236,Business,59.0,Female,12th Pass,Japan,Professional,Kolkata,Conference,60,3,2022,No,0.0,93862.0,0,1.0,0,7,Approved,1,0,0,8,4,4,7,0,True,False,False,False,False,False,False,False,2
IND20220001237,Medical,55.0,Male,Doctorate,Bangladesh,Retired,Chennai,Treatment,180,7,2022,Yes,1.0,2138.0,0,1.0,0,9,Approved,4,4,1,1,5,2,36,1,False,False,False,False,True,False,False,False,2
IND20210001238,Student,29.0,Female,Graduate,France,Student,Chennai,Postgraduate,1460,1,2021,Yes,1.0,74407.0,1,1.0,1,8,Approved,2,6,0,5,7,2,25,1,False,False,False,False,False,False,True,False,2
IND20240001239,Tourist,34.0,Male,Doctorate,Germany,Academic,Ahmedabad,Wildlife Safari,90,7,2024,No,0.0,7563.0,0,1.0,0,5,Approved,4,7,1,6,0,0,38,0,False,False,False,False,False,False,False,True,2
IND20210001240,Tourist,64.0,Male,Doctorate,Canada,Student,New Delhi,Sightseeing,90,5,2021,Yes,6.0,19357.0,0,0.0,0,19,Approved,4,7,1,3,7,6,30,1,False,False,False,False,False,False,False,True,2
IND20220001241,Entry,45.0,Male,Post Graduate,Nepal,Student,Bengaluru,PIO Visit,60,11,2022,Yes,7.0,8937.0,0,1.0,0,2,Approved,3,3,1,10,7,1,22,1,False,False,False,True,False,False,False,False,2
IND20200001242,Entry,54.0,Male,Graduate,China,Self Employed,Pune,OCI Holder,30,4,2020,Yes,8.0,22921.0,0,1.0,0,8,Approved,2,3,1,4,6,7,21,1,False,False,False,True,False,False,False,False,2
IND20200001243,Tourist,34.0,Female,Graduate,Australia,Self Employed,New Delhi,Hill Station,90,11,2020,No,0.0,8511.0,0,1.0,0,8,Approved,2,7,0,0,6,6,18,0,False,False,False,False,False,False,False,True,2
IND20220001244,Business,70.0,Female,10th Pass,UK,Business Owner,Bengaluru,Trade Fair,90,10,2022,Yes,3.0,85078.0,1,1.0,0,10,Pending,0,0,0,18,1,1,35,1,True,False,False,False,False,False,False,False,1
IND20220001245,Entry,24.0,Male,12th Pass,South Africa,Government Employee,Bengaluru,Family Visit,60,1,2022,No,0.0,22971.0,1,0.0,1,17,Approved,1,3,1,13,2,1,13,0,False,False,False,True,False,False,False,False,2
IND20230001246,Student,34.0,Female,Post Graduate,Bangladesh,Student,Chennai,Undergraduate,1460,1,2023,Yes,1.0,43242.0,1,1.0,0,10,Approved,3,6,0,1,7,2,37,1,False,False,False,False,False,False,True,False,2
IND20230001247,Research,41.0,Male,Doctorate,Germany,Student,Hyderabad,Scientific Study,30,10,2023,Yes,7.0,21326.0,0,1.0,1,20,Approved,4,5,1,6,7,3,27,1,False,False,False,False,False,True,False,False,2
IND20240001248,Business,50.0,Male,Doctorate,Germany,Retired,Chennai,Partnership Discussion,180,8,2024,Yes,2.0,81897.0,1,1.0,1,8,Approved,4,0,1,6,5,2,23,1,True,False,False,False,False,False,False,False,2
IND20200001249,Tourist,49.0,Female,Graduate,South Africa,Academic,Ahmedabad,Wildlife Safari,60,11,2020,Yes,5.0,7652.0,1,0.0,0,26,Approved,2,7,0,13,0,0,38,1,False,False,False,False,False,False,False,True,2
IND20200001250,Employment,54.0,Female,Graduate,Australia,Retired,Mumbai,Manufacturing,365,3,2020,Yes,2.0,28066.0,1,1.0,1,16,Approved,2,2,0,0,5,5,20,1,False,False,True,False,False,False,False,False,2
IND20220001251,Employment,41.0,Female,Post Graduate,Singapore,Professional,New Delhi,IT Services,365,7,2022,No,0.0,35426.0,0,1.0,0,19,Approved,3,2,0,12,4,6,19,0,False,False,True,False,False,False,False,False,2
IND20220001252,Tourist,56.0,Female,Graduate,South Africa,Academic,Hyderabad,Sightseeing,180,4,2022,Yes,6.0,14979.0,0,1.0,0,7,Approved,2,7,0,13,0,3,30,1,False,False,False,False,False,False,False,True,2
IND20230001253,Student,24.0,Female,Graduate,Brazil,Student,Kolkata,Exchange Program,730,1,2023,No,0.0,60609.0,1,0.0,1,23,Rejected,2,6,0,2,7,4,12,0,False,False,False,False,False,False,True,False,0
IND20230001254,Tourist,25.0,Male,10th Pass,South Africa,Government Employee,Chennai,Hill Station,180,4,2023,No,0.0,7746.0,1,1.0,1,2,Approved,0,7,1,13,2,2,18,0,False,False,False,False,False,False,False,True,2
IND20220001255,Business,27.0,Male,Post Graduate,Thailand,Professional,Chennai,Partnership Discussion,180,11,2022,Yes,7.0,42283.0,1,1.0,0,8,Approved,3,0,1,16,4,2,23,1,True,False,False,False,False,False,False,False,2
IND20240001256,Employment,43.0,Female,Graduate,Bangladesh,Homemaker,Ahmedabad,Teaching,365,5,2024,Yes,5.0,24146.0,1,1.0,0,18,Approved,2,2,0,1,3,0,33,1,False,False,True,False,False,False,False,False,2
IND20230001257,Tourist,56.0,Male,Graduate,Italy,Student,Hyderabad,Wildlife Safari,180,5,2023,Yes,5.0,29739.0,0,1.0,0,4,Approved,2,7,1,7,7,3,38,1,False,False,False,False,False,False,False,True,2
IND20200001258,Student,35.0,Female,12th Pass,Thailand,Student,Ahmedabad,Postgraduate,1460,12,2020,Yes,5.0,23075.0,1,1.0,0,9,Pending,1,6,0,16,7,0,25,1,False,False,False,False,False,False,True,False,1
IND20240001259,Business,48.0,Male,10th Pass,UK,Business Owner,Chennai,Client Meeting,180,1,2024,Yes,6.0,42499.0,1,1.0,0,10,Approved,0,0,1,18,1,2,5,1,True,False,False,False,False,False,False,False,2
IND20230001260,Employment,30.0,Male,Graduate,UK,Retired,New Delhi,IT Services,730,5,2023,No,0.0,33366.0,1,1.0,0,15,Approved,2,2,1,18,5,6,19,0,False,False,True,False,False,False,False,False,2
IND20210001261,Tourist,56.0,Male,Graduate,USA,Student,Bengaluru,Sightseeing,60,2,2021,Yes,8.0,11922.0,0,1.0,1,6,Approved,2,7,1,19,7,1,30,1,False,False,False,False,False,False,False,True,2
IND20230001262,Conference,20.0,Female,Doctorate,Germany,Retired,Mumbai,Academic Conference,90,6,2023,No,0.0,10776.0,1,1.0,0,9,Approved,4,1,0,6,5,5,0,0,False,True,False,False,False,False,False,False,2
IND20200001263,Tourist,24.0,Male,Post Graduate,Malaysia,Government Employee,New Delhi,Heritage Tour,90,3,2020,Yes,7.0,6163.0,0,1.0,0,7,Approved,3,7,1,9,2,6,17,1,False,False,False,False,False,False,False,True,2
IND20220001264,Business,31.0,Female,Graduate,Sri Lanka,Retired,Kolkata,Client Meeting,30,5,2022,Yes,8.0,21762.5,0,0.0,1,14,Approved,2,0,0,15,5,4,5,1,True,False,False,False,False,False,False,False,2
IND20220001265,Conference,65.0,Male,Doctorate,South Africa,Homemaker,Ahmedabad,Seminar,30,3,2022,No,0.0,3938.0,0,1.0,0,4,Approved,4,1,1,13,3,0,28,0,False,True,False,False,False,False,False,False,2
IND20210001266,Business,22.0,Female,Graduate,Japan,Retired,Bengaluru,Client Meeting,60,4,2021,No,0.0,51052.0,1,1.0,0,9,Approved,2,0,0,8,5,1,5,0,True,False,False,False,False,False,False,False,2
IND20220001267,Tourist,31.0,Female,Graduate,Brazil,Student,Kolkata,Heritage Tour,60,9,2022,Yes,4.0,1305.0,1,1.0,0,7,Approved,2,7,0,2,7,4,17,1,False,False,False,False,False,False,False,True,2
IND20200001268,Business,41.0,Male,Graduate,USA,Professional,Kolkata,Client Meeting,60,4,2020,No,0.0,56515.0,0,1.0,0,6,Approved,2,0,1,19,4,4,5,0,True,False,False,False,False,False,False,False,2
IND20230001269,Tourist,70.0,Female,Post Graduate,Bangladesh,Professional,Pune,Beach Holiday,60,8,2023,No,0.0,20987.0,0,1.0,0,7,Approved,3,7,0,1,4,7,2,0,False,False,False,False,False,False,False,True,2
IND20220001270,Tourist,41.0,Male,Graduate,Germany,Student,Kolkata,Hill Station,90,8,2022,Yes,4.0,1951.0,1,1.0,0,2,Approved,2,7,1,6,7,4,18,1,False,False,False,False,False,False,False,True,2
IND20220001271,Tourist,49.0,Male,10th Pass,South Africa,Professional,Mumbai,Beach Holiday,60,3,2022,No,0.0,27118.0,1,1.0,0,6,Approved,0,7,1,13,4,5,2,0,False,False,False,False,False,False,False,True,2
IND20230001272,Tourist,36.0,Female,12th Pass,France,Academic,Pune,Wildlife Safari,90,7,2023,Yes,3.0,9641.0,1,1.0,0,10,Approved,1,7,0,5,0,7,38,1,False,False,False,False,False,False,False,True,2
IND20230001273,Medical,41.0,Female,12th Pass,Canada,Government Employee,Mumbai,Treatment,60,6,2023,No,0.0,2314.0,0,1.0,1,6,Approved,1,4,0,3,2,5,36,0,False,False,False,False,True,False,False,False,2
IND20220001274,Research,65.0,Female,Post Graduate,Thailand,Student,Kolkata,Collaboration,30,11,2022,Yes,8.0,19789.0,1,1.0,0,19,Approved,3,5,0,16,7,4,6,1,False,False,False,False,False,True,False,False,2
IND20200001275,Business,27.0,Female,Graduate,Thailand,Business Owner,New Delhi,Conference,90,12,2020,No,0.0,57516.0,1,1.0,1,2,Approved,2,0,0,16,1,6,7,0,True,False,False,False,False,False,False,False,2
IND20230001276,Student,26.0,Male,12th Pass,South Korea,Student,Chennai,PhD Research,365,10,2023,No,0.0,43006.0,0,1.0,0,15,Approved,1,6,1,14,7,2,24,0,False,False,False,False,False,False,True,False,2
IND20200001277,Business,51.0,Male,Post Graduate,Australia,Self Employed,Chennai,Conference,180,7,2020,No,0.0,36361.0,1,1.0,1,4,Approved,3,0,1,0,6,2,7,0,True,False,False,False,False,False,False,False,2
IND20220001278,Conference,38.0,Male,Graduate,Canada,Business Owner,Ahmedabad,Business Conference,60,11,2022,Yes,5.0,20369.0,0,1.0,0,2,Approved,2,1,1,3,1,0,3,1,False,True,False,False,False,False,False,False,2
IND20210001279,Student,23.0,Female,Graduate,Russia,Student,Hyderabad,Exchange Program,365,5,2021,No,0.0,77969.0,1,0.0,0,26,Approved,2,6,0,11,7,3,12,0,False,False,False,False,False,False,True,False,2
IND20210001280,Business,20.0,Female,12th Pass,Italy,Business Owner,Ahmedabad,Site Visit,90,2,2021,No,0.0,44054.0,1,1.0,1,10,Approved,1,0,0,7,1,0,31,0,True,False,False,False,False,False,False,False,2
IND20210001281,Tourist,45.0,Female,Graduate,Japan,Student,Bengaluru,Beach Holiday,60,5,2021,Yes,8.0,17318.0,0,1.0,0,4,Pending,2,7,0,8,7,1,2,1,False,False,False,False,False,False,False,True,1
IND20240001282,Medical,34.0,Male,12th Pass,Sri Lanka,Student,Ahmedabad,Consultation,30,3,2024,No,0.0,5385.0,1,1.0,0,3,Approved,1,4,1,15,7,0,8,0,False,False,False,False,True,False,False,False,2
IND20200001283,Tourist,24.0,Female,10th Pass,Sri Lanka,Retired,New Delhi,Heritage Tour,90,6,2020,No,0.0,23974.0,0,1.0,0,9,Approved,0,7,0,15,5,6,17,0,False,False,False,False,False,False,False,True,2
IND20210001284,Research,61.0,Female,Post Graduate,Australia,Homemaker,Chennai,Scientific Study,60,7,2021,Yes,6.0,22733.0,0,0.0,0,37,Approved,3,5,0,0,3,2,27,1,False,False,False,False,False,True,False,False,2
IND20210001285,Business,66.0,Male,Post Graduate,South Korea,Government Employee,New Delhi,Client Meeting,90,10,2021,No,0.0,32419.0,1,1.0,0,7,Approved,3,0,1,14,2,6,5,0,True,False,False,False,False,False,False,False,2
IND20200001286,Tourist,31.0,Male,Graduate,Bangladesh,Homemaker,Mumbai,Wildlife Safari,60,7,2020,No,0.0,14669.0,0,1.0,1,4,Approved,2,7,1,1,3,5,38,0,False,False,False,False,False,False,False,True,2
IND20240001287,Student,20.0,Female,Graduate,China,Student,New Delhi,Exchange Program,1095,5,2024,Yes,1.0,15581.0,1,1.0,1,19,Approved,2,6,0,4,7,6,12,1,False,False,False,False,False,False,True,False,2
IND20220001288,Tourist,53.0,Female,Post Graduate,Nepal,Student,Hyderabad,Beach Holiday,90,12,2022,Yes,7.0,24731.0,1,1.0,0,5,Approved,3,7,0,10,7,3,2,1,False,False,False,False,False,False,False,True,2
IND20230001289,Business,29.0,Male,12th Pass,Germany,Business Owner,Kolkata,Conference,30,5,2023,No,0.0,11383.0,1,1.0,0,9,Approved,1,0,1,6,1,4,7,0,True,False,False,False,False,False,False,False,2
IND20200001290,Tourist,38.0,Female,12th Pass,Thailand,Business Owner,Mumbai,Beach Holiday,180,3,2020,Yes,5.0,19853.0,0,0.0,0,22,Approved,1,7,0,16,1,5,2,1,False,False,False,False,False,False,False,True,2
IND20240001291,Student,17.0,Male,10th Pass,South Korea,Student,Ahmedabad,Exchange Program,1460,1,2024,No,0.0,32032.0,0,1.0,0,10,Approved,0,6,1,14,7,0,12,0,False,False,False,False,False,False,True,False,2
IND20210001292,Business,67.0,Male,Graduate,Malaysia,Professional,Bengaluru,Conference,365,7,2021,Yes,2.0,3504.0,1,1.0,0,7,Approved,2,0,1,9,4,1,7,1,True,False,False,False,False,False,False,False,2
